,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_eta,param_gamma,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
232,1.1426812171936036,0.009984900275508244,0.011668252944946288,4.9275393077099446e-05,0.6,0.1,1,5,10,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",-8.543150945422779,-7.023913177485461,-8.21827775199391,-8.093568467299967,-6.7177438531244755,-7.719330839065319,0.7147675994880773,259
233,1.1630204677581788,0.013893473766424951,0.012111520767211914,0.000263734256919829,0.6,0.1,1,5,10,1.0,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",-8.576569345971313,-6.999768758129798,-8.35771625918517,-7.847893415059423,-7.170540371382561,-7.790497629945653,0.624906255915069,664
234,1.5572057723999024,0.01266491675677354,0.012157726287841796,0.0002748385059433837,0.6,0.1,1,7,1,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.6}",-9.02865417996913,-7.140067149357338,-8.600576871487164,-7.7654497385922685,-6.9328413842441545,-7.893517864730012,0.8118442730964818,1150
235,1.585231113433838,0.012706762304787166,0.011958742141723632,0.00014103039167694437,0.6,0.1,1,7,1,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.8}",-9.166580810742534,-7.109874936224471,-8.749365954558982,-8.171737481507739,-7.228449603255566,-8.085201757257858,0.8128062291934249,1390
236,1.597259521484375,0.02432600343269791,0.012807178497314452,0.0005523894821908536,0.6,0.1,1,7,1,1.0,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 1.0}",-8.529009477251334,-6.965175438604164,-8.36408564710109,-7.8759997260688825,-7.144412950591157,-7.775736647923327,0.6291591642728608,604
237,1.473404598236084,0.013671934589048309,0.013068103790283203,0.0009085755439246326,0.6,0.1,1,7,5,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'subsample': 0.6}",-9.12201812992808,-7.196040312514916,-8.456701121318709,-7.6366481144494855,-6.943456165217469,-7.870972768685732,0.809805052176034,1060
238,1.6731146335601808,0.28742390262763995,0.013469076156616211,0.0031973857899828895,0.6,0.1,1,7,5,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'subsample': 0.8}",-8.57909811289527,-6.863270767805048,-8.294748642797558,-7.818379882054686,-6.985606446197148,-7.708220770349942,0.6856659958142496,205
239,1.7027757167816162,0.33586342147042986,0.011913824081420898,0.00028034985306173003,0.6,0.1,1,7,5,1.0,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'subsample': 1.0}",-8.603739680034302,-7.044038837975046,-8.496660437711371,-7.718961032528041,-6.832114163719681,-7.739102830393688,0.7249328930617832,373
240,1.3652574062347411,0.010534489632672924,0.012267589569091797,0.0007639705872285142,0.6,0.1,1,7,10,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'subsample': 0.6}",-8.738513198330539,-7.1015102875905525,-8.275406473632396,-7.837674985975078,-6.8839301300876405,-7.767407015123242,0.6971367318923349,544
241,1.4576244831085206,0.012374465166518207,0.011933994293212891,7.960144766332065e-05,0.6,0.1,1,7,10,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'subsample': 0.8}",-8.362048698627442,-7.061174793070339,-8.484992809618413,-8.152486246316094,-7.2743389781321115,-7.867008305152881,0.5846523880406683,1042
